event_name	tweet_id	image_id	tweet_text	image	label	label_text	label_image	label_text_image
california_wildfires	918315972976631808	918315972976631808_0	RT @TheStalwart: These photos coming out of California are unreal https://t.co/9L5hoKF1VP https://t.co/1JqXEaDzjb	data_image/california_wildfires/12_10_2017/918315972976631808_0.jpg	infrastructure_and_utility_damage	other_relevant_information	infrastructure_and_utility_damage	Negative
california_wildfires	918315972976631808	918315972976631808_2	RT @TheStalwart: These photos coming out of California are unreal https://t.co/9L5hoKF1VP https://t.co/1JqXEaDzjb	data_image/california_wildfires/12_10_2017/918315972976631808_2.jpg	other_relevant_information	other_relevant_information	infrastructure_and_utility_damage	Negative
california_wildfires	918315972976631808	918315972976631808_1	RT @TheStalwart: These photos coming out of California are unreal https://t.co/9L5hoKF1VP https://t.co/1JqXEaDzjb	data_image/california_wildfires/12_10_2017/918315972976631808_1.jpg	infrastructure_and_utility_damage	other_relevant_information	infrastructure_and_utility_damage	Negative
california_wildfires	918315972976631808	918315972976631808_3	RT @TheStalwart: These photos coming out of California are unreal https://t.co/9L5hoKF1VP https://t.co/1JqXEaDzjb	data_image/california_wildfires/12_10_2017/918315972976631808_3.jpg	infrastructure_and_utility_damage	other_relevant_information	infrastructure_and_utility_damage	Negative
california_wildfires	918354135350616064	918354135350616064_0	Anyways, I drove through the Redwood Forest then next to the California wildfires https://t.co/yiK5BQh7PF	data_image/california_wildfires/12_10_2017/918354135350616064_0.jpg	not_humanitarian	other_relevant_information	not_humanitarian	Negative
california_wildfires	918354135350616064	918354135350616064_2	Anyways, I drove through the Redwood Forest then next to the California wildfires https://t.co/yiK5BQh7PF	data_image/california_wildfires/12_10_2017/918354135350616064_2.jpg	not_humanitarian	other_relevant_information	not_humanitarian	Negative
california_wildfires	918354135350616064	918354135350616064_3	Anyways, I drove through the Redwood Forest then next to the California wildfires https://t.co/yiK5BQh7PF	data_image/california_wildfires/12_10_2017/918354135350616064_3.jpg	other_relevant_information	other_relevant_information	other_relevant_information	Positive
california_wildfires	919562679404003328	919562679404003328_0	RT @CCTV: 23 people killed in wildfires sweeping the Bay Area in California https://t.co/j5ggOPMRNY	data_image/california_wildfires/15_10_2017/919562679404003328_0.jpg	injured_or_dead_people	injured_or_dead_people	vehicle_damage	Negative
california_wildfires	919562679404003328	919562679404003328_1	RT @CCTV: 23 people killed in wildfires sweeping the Bay Area in California https://t.co/j5ggOPMRNY	data_image/california_wildfires/15_10_2017/919562679404003328_1.jpg	injured_or_dead_people	injured_or_dead_people	vehicle_damage	Negative
california_wildfires	919562679404003328	919562679404003328_3	RT @CCTV: 23 people killed in wildfires sweeping the Bay Area in California https://t.co/j5ggOPMRNY	data_image/california_wildfires/15_10_2017/919562679404003328_3.jpg	injured_or_dead_people	injured_or_dead_people	vehicle_damage	Negative
california_wildfires	919562679404003328	919562679404003328_2	RT @CCTV: 23 people killed in wildfires sweeping the Bay Area in California https://t.co/j5ggOPMRNY	data_image/california_wildfires/15_10_2017/919562679404003328_2.jpg	infrastructure_and_utility_damage	injured_or_dead_people	infrastructure_and_utility_damage	Negative
california_wildfires	919566012604874754	919566012604874754_0	RT @CringeyPops: tf california why don't you just turn off fire spreads lol y'all dumb https://t.co/HlViwPh5eq	data_image/california_wildfires/15_10_2017/919566012604874754_0.jpg	other_relevant_information	other_relevant_information	not_humanitarian	Negative
california_wildfires	919566012604874754	919566012604874754_1	RT @CringeyPops: tf california why don't you just turn off fire spreads lol y'all dumb https://t.co/HlViwPh5eq	data_image/california_wildfires/15_10_2017/919566012604874754_1.jpg	other_relevant_information	other_relevant_information	infrastructure_and_utility_damage	Negative
california_wildfires	919578094398144513	919578094398144513_0	During our Summer long research on the #IRCURVE The Great Basin Inhale and Exhale was noted https://t.co/XTZmqqpZOl https://t.co/hHkjPqvSqw	data_image/california_wildfires/15_10_2017/919578094398144513_0.jpg	not_humanitarian	not_humanitarian	not_humanitarian	Positive
california_wildfires	919578094398144513	919578094398144513_1	During our Summer long research on the #IRCURVE The Great Basin Inhale and Exhale was noted https://t.co/XTZmqqpZOl https://t.co/hHkjPqvSqw	data_image/california_wildfires/15_10_2017/919578094398144513_1.jpg	not_humanitarian	not_humanitarian	not_humanitarian	Positive
california_wildfires	919605179443490822	919605179443490822_0	The conspiracy nuts are saying the California Wildfires "set by an atmospheric weapon." :/ https://t.co/Mzhra0MaGj	data_image/california_wildfires/15_10_2017/919605179443490822_0.jpg	not_humanitarian	other_relevant_information	not_humanitarian	Negative
california_wildfires	919605179443490822	919605179443490822_1	The conspiracy nuts are saying the California Wildfires "set by an atmospheric weapon." :/ https://t.co/Mzhra0MaGj	data_image/california_wildfires/15_10_2017/919605179443490822_1.jpg	other_relevant_information	other_relevant_information	other_relevant_information	Positive
california_wildfires	919668662688239627	919668662688239627_1	Galifornia in Spain (picture), the Amazon in Brazil, California... The world in on fire á½¢Dá½¢1 https://t.co/hpPOaiIpLs	data_image/california_wildfires/15_10_2017/919668662688239627_1.jpg	not_humanitarian	not_humanitarian	other_relevant_information	Negative
california_wildfires	919668662688239627	919668662688239627_0	Galifornia in Spain (picture), the Amazon in Brazil, California... The world in on fire á½¢Dá½¢1 https://t.co/hpPOaiIpLs	data_image/california_wildfires/15_10_2017/919668662688239627_0.jpg	not_humanitarian	not_humanitarian	not_humanitarian	Positive
california_wildfires	919715738104995840	919715738104995840_0	#California #wildfire north of #Yosemite today. https://t.co/bd5JVikVuW	data_image/california_wildfires/16_10_2017/919715738104995840_0.jpg	other_relevant_information	other_relevant_information	other_relevant_information	Positive
california_wildfires	919715738104995840	919715738104995840_1	#California #wildfire north of #Yosemite today. https://t.co/bd5JVikVuW	data_image/california_wildfires/16_10_2017/919715738104995840_1.jpg	other_relevant_information	other_relevant_information	other_relevant_information	Positive
california_wildfires	919718726890545152	919718726890545152_0	Old Ranger Station building next to the Fire Station in Oak Grove, California. #rangerstation #OakGrove https://t.co/37W82pGho0	data_image/california_wildfires/16_10_2017/919718726890545152_0.jpg	not_humanitarian	other_relevant_information	not_humanitarian	Negative
california_wildfires	919718726890545152	919718726890545152_1	Old Ranger Station building next to the Fire Station in Oak Grove, California. #rangerstation #OakGrove https://t.co/37W82pGho0	data_image/california_wildfires/16_10_2017/919718726890545152_1.jpg	other_relevant_information	other_relevant_information	not_humanitarian	Negative
california_wildfires	919718726890545152	919718726890545152_2	Old Ranger Station building next to the Fire Station in Oak Grove, California. #rangerstation #OakGrove https://t.co/37W82pGho0	data_image/california_wildfires/16_10_2017/919718726890545152_2.jpg	other_relevant_information	other_relevant_information	not_humanitarian	Negative
california_wildfires	919718726890545152	919718726890545152_3	Old Ranger Station building next to the Fire Station in Oak Grove, California. #rangerstation #OakGrove https://t.co/37W82pGho0	data_image/california_wildfires/16_10_2017/919718726890545152_3.jpg	not_humanitarian	other_relevant_information	not_humanitarian	Negative
california_wildfires	919730693285986304	919730693285986304_1	Oak Grove, California. Fire trucks. #firestation #firetrucks https://t.co/n7VBAgY7KB	data_image/california_wildfires/16_10_2017/919730693285986304_1.jpg	rescue_volunteering_or_donation_effort	other_relevant_information	rescue_volunteering_or_donation_effort	Negative
california_wildfires	919730693285986304	919730693285986304_0	Oak Grove, California. Fire trucks. #firestation #firetrucks https://t.co/n7VBAgY7KB	data_image/california_wildfires/16_10_2017/919730693285986304_0.jpg	other_relevant_information	other_relevant_information	not_humanitarian	Negative
california_wildfires	919730693285986304	919730693285986304_2	Oak Grove, California. Fire trucks. #firestation #firetrucks https://t.co/n7VBAgY7KB	data_image/california_wildfires/16_10_2017/919730693285986304_2.jpg	other_relevant_information	other_relevant_information	rescue_volunteering_or_donation_effort	Negative
california_wildfires	919730693285986304	919730693285986304_3	Oak Grove, California. Fire trucks. #firestation #firetrucks https://t.co/n7VBAgY7KB	data_image/california_wildfires/16_10_2017/919730693285986304_3.jpg	other_relevant_information	other_relevant_information	not_humanitarian	Negative
california_wildfires	919734115364147205	919734115364147205_0	RT @Animals1st: California wildfires leave family pets with burns and smoke inhalation https://t.co/hns17DKafC https://t.co/1yaFKgQzRT	data_image/california_wildfires/16_10_2017/919734115364147205_0.jpg	affected_individuals	affected_individuals	rescue_volunteering_or_donation_effort	Negative
california_wildfires	919734115364147205	919734115364147205_1	RT @Animals1st: California wildfires leave family pets with burns and smoke inhalation https://t.co/hns17DKafC https://t.co/1yaFKgQzRT	data_image/california_wildfires/16_10_2017/919734115364147205_1.jpg	affected_individuals	affected_individuals	not_humanitarian	Negative
california_wildfires	919784813535612929	919784813535612929_1	At least 70,000 people still unable to go home tonight as California wildfires continue raging. https://t.co/4KP2kyQNo5	data_image/california_wildfires/16_10_2017/919784813535612929_1.jpg	infrastructure_and_utility_damage	affected_individuals	infrastructure_and_utility_damage	Negative
california_wildfires	919784813535612929	919784813535612929_0	At least 70,000 people still unable to go home tonight as California wildfires continue raging. https://t.co/4KP2kyQNo5	data_image/california_wildfires/16_10_2017/919784813535612929_0.jpg	infrastructure_and_utility_damage	affected_individuals	infrastructure_and_utility_damage	Negative
california_wildfires	919784813535612929	919784813535612929_2	At least 70,000 people still unable to go home tonight as California wildfires continue raging. https://t.co/4KP2kyQNo5	data_image/california_wildfires/16_10_2017/919784813535612929_2.jpg	rescue_volunteering_or_donation_effort	affected_individuals	rescue_volunteering_or_donation_effort	Negative
california_wildfires	919784813535612929	919784813535612929_3	At least 70,000 people still unable to go home tonight as California wildfires continue raging. https://t.co/4KP2kyQNo5	data_image/california_wildfires/16_10_2017/919784813535612929_3.jpg	rescue_volunteering_or_donation_effort	affected_individuals	rescue_volunteering_or_donation_effort	Negative
california_wildfires	919806240183631872	919806240183631872_0	Scottsdale fire crew helps battle Northern California fires https://t.co/Ufnv07ocNP https://t.co/yR4KY0IlGE	data_image/california_wildfires/16_10_2017/919806240183631872_0.jpg	rescue_volunteering_or_donation_effort	rescue_volunteering_or_donation_effort	rescue_volunteering_or_donation_effort	Positive
california_wildfires	919806240183631872	919806240183631872_1	Scottsdale fire crew helps battle Northern California fires https://t.co/Ufnv07ocNP https://t.co/yR4KY0IlGE	data_image/california_wildfires/16_10_2017/919806240183631872_1.jpg	rescue_volunteering_or_donation_effort	rescue_volunteering_or_donation_effort	rescue_volunteering_or_donation_effort	Positive
california_wildfires	919871048652394496	919871048652394496_0	Red sun down Crosby Beach, looks like the California sun in the wildfires @LivEchonews #Liverpool #HurricaneOphelia https://t.co/gaavQlPNuU	data_image/california_wildfires/16_10_2017/919871048652394496_0.jpg	not_humanitarian	not_humanitarian	not_humanitarian	Positive
california_wildfires	919871048652394496	919871048652394496_1	Red sun down Crosby Beach, looks like the California sun in the wildfires @LivEchonews #Liverpool #HurricaneOphelia https://t.co/gaavQlPNuU	data_image/california_wildfires/16_10_2017/919871048652394496_1.jpg	not_humanitarian	not_humanitarian	not_humanitarian	Positive
california_wildfires	919905731263987712	919905731263987712_0	Aftermath in Mogadishu, wildfires in California and more photos from around the world today: https://t.co/dnUb5AVNaH https://t.co/JJ3B4QgIns	data_image/california_wildfires/16_10_2017/919905731263987712_0.jpg	other_relevant_information	other_relevant_information	rescue_volunteering_or_donation_effort	Negative
california_wildfires	919905731263987712	919905731263987712_1	Aftermath in Mogadishu, wildfires in California and more photos from around the world today: https://t.co/dnUb5AVNaH https://t.co/JJ3B4QgIns	data_image/california_wildfires/16_10_2017/919905731263987712_1.jpg	not_humanitarian	other_relevant_information	not_humanitarian	Negative
california_wildfires	919905731263987712	919905731263987712_2	Aftermath in Mogadishu, wildfires in California and more photos from around the world today: https://t.co/dnUb5AVNaH https://t.co/JJ3B4QgIns	data_image/california_wildfires/16_10_2017/919905731263987712_2.jpg	other_relevant_information	other_relevant_information	rescue_volunteering_or_donation_effort	Negative
california_wildfires	919935983314984960	919935983314984960_1	#Hotels #Destroyed by Killer #California #Wildfires https://t.co/Z6DqybUpqi #event #meeting #planner https://t.co/vFclzDzTxz	data_image/california_wildfires/16_10_2017/919935983314984960_1.jpg	infrastructure_and_utility_damage	infrastructure_and_utility_damage	infrastructure_and_utility_damage	Positive
california_wildfires	919935983314984960	919935983314984960_0	#Hotels #Destroyed by Killer #California #Wildfires https://t.co/Z6DqybUpqi #event #meeting #planner https://t.co/vFclzDzTxz	data_image/california_wildfires/16_10_2017/919935983314984960_0.jpg	not_humanitarian	infrastructure_and_utility_damage	not_humanitarian	Negative
california_wildfires	919965129898205190	919965129898205190_1	@FoxNews @POTUS 2/ Obama responding to Colorado fire. Trump on California devastating fires. https://t.co/pzoyZcocQ0	data_image/california_wildfires/16_10_2017/919965129898205190_1.jpg	other_relevant_information	other_relevant_information	not_humanitarian	Negative
california_wildfires	919965129898205190	919965129898205190_0	@FoxNews @POTUS 2/ Obama responding to Colorado fire. Trump on California devastating fires. https://t.co/pzoyZcocQ0	data_image/california_wildfires/16_10_2017/919965129898205190_0.jpg	rescue_volunteering_or_donation_effort	other_relevant_information	rescue_volunteering_or_donation_effort	Negative
california_wildfires	919974245106626561	919974245106626561_0	Stunning maps and images from the @nytimes https://t.co/VnfXOeIKGI https://t.co/u2SECvuSzt	data_image/california_wildfires/16_10_2017/919974245106626561_0.jpg	other_relevant_information	other_relevant_information	not_humanitarian	Negative
california_wildfires	919974245106626561	919974245106626561_2	Stunning maps and images from the @nytimes https://t.co/VnfXOeIKGI https://t.co/u2SECvuSzt	data_image/california_wildfires/16_10_2017/919974245106626561_2.jpg	other_relevant_information	other_relevant_information	other_relevant_information	Positive
california_wildfires	919974245106626561	919974245106626561_1	Stunning maps and images from the @nytimes https://t.co/VnfXOeIKGI https://t.co/u2SECvuSzt	data_image/california_wildfires/16_10_2017/919974245106626561_1.jpg	other_relevant_information	other_relevant_information	infrastructure_and_utility_damage	Negative
california_wildfires	919974245106626561	919974245106626561_3	Stunning maps and images from the @nytimes https://t.co/VnfXOeIKGI https://t.co/u2SECvuSzt	data_image/california_wildfires/16_10_2017/919974245106626561_3.jpg	infrastructure_and_utility_damage	other_relevant_information	infrastructure_and_utility_damage	Negative
california_wildfires	920005307148804096	920005307148804096_0	On the road to our live shot location this afternoon: Some of what the California wildfires left behind. https://t.co/qxFqMn6CJD	data_image/california_wildfires/16_10_2017/920005307148804096_0.jpg	infrastructure_and_utility_damage	infrastructure_and_utility_damage	infrastructure_and_utility_damage	Positive
california_wildfires	920005307148804096	920005307148804096_1	On the road to our live shot location this afternoon: Some of what the California wildfires left behind. https://t.co/qxFqMn6CJD	data_image/california_wildfires/16_10_2017/920005307148804096_1.jpg	infrastructure_and_utility_damage	infrastructure_and_utility_damage	infrastructure_and_utility_damage	Positive
california_wildfires	920016499473047552	920016499473047552_1	Hollow tree catches fire in California ends up being a beautiful spectacle. https://t.co/Xb0rd1wo86	data_image/california_wildfires/16_10_2017/920016499473047552_1.jpg	infrastructure_and_utility_damage	not_humanitarian	infrastructure_and_utility_damage	Negative
